"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-02","0.00","0.0","0.0","89","70","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-03","0.39","0.0","0.0","76","68","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-04","0.36","0.0","0.0","74","56","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-05","0.00","0.0","0.0","82","59","63"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-06","0.00","0.0","0.0","81","61","63"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-07","0.00","0.0","0.0","77","58","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-08","0.00","0.0","0.0","79","60","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-09","0.19","0.0","0.0","86","65","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-10","0.03","0.0","0.0","86","66","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-11","0.29","0.0","0.0","85","59","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-12","0.45","0.0","0.0","62","58","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-13","0.00","0.0","0.0","71","59","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-14","0.00","0.0","0.0","84","67","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-15","0.00","0.0","0.0","87","67","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-16","0.00","0.0","0.0","85","62","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-17","0.00","0.0","0.0","86","65","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-18","0.00","0.0","0.0","87","72","75"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-19","0.24","0.0","0.0","93","71","78"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-20","0.31","0.0","0.0","94","71","74"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-21","0.76","0.0","0.0","86","68","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-22","1.98","0.0","0.0","87","69","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-23","0.16","0.0","0.0","70","63","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-24","0.01","0.0","0.0","83","66","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-25","0.01","0.0","0.0","87","69","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-26","0.00","0.0","0.0","82","66","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-27","0.05","0.0","0.0","75","65","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-28","0.02","0.0","0.0","81","66","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-29","0.00","0.0","0.0","88","68","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-06-30","0.00","0.0","0.0","89","68","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-01","0.00","0.0","0.0","91","72","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-02","0.00","0.0","0.0","91","73","77"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-03","0.00","0.0","0.0","93","74","77"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-04","0.00","0.0","0.0","92","75","77"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-05","0.00","0.0","0.0","90","74","76"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-06","0.00","0.0","0.0","90","73","77"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-07","0.21","0.0","0.0","86","63","63"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-08","0.00","0.0","0.0","78","58","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-09","0.00","0.0","0.0","80","59","62"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-10","0.00","0.0","0.0","86","62","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-11","0.00","0.0","0.0","91","70","75"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-12","0.20","0.0","0.0","93","66","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-13","0.00","0.0","0.0","84","66","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-14","0.00","0.0","0.0","84","65","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-15","0.00","0.0","0.0","87","67","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-16","0.08","0.0","0.0","92","71","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-17","0.11","0.0","0.0","91","71","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-18","0.55","0.0","0.0","91","67","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-19","0.00","0.0","0.0","82","63","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-20","0.00","0.0","0.0","84","64","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-21","0.00","0.0","0.0","84","65","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-22","0.00","0.0","0.0","77","63","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-23","0.52","0.0","0.0","79","66","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-24","0.95","0.0","0.0","83","70","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-25","0.74","0.0","0.0","79","70","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-26","0.14","0.0","0.0","82","67","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-27","0.00","0.0","0.0","88","68","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-28","0.05","0.0","0.0","88","67","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-29","0.00","0.0","0.0","86","67","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-30","0.00","0.0","0.0","83","68","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-07-31","0.13","0.0","0.0","79","67","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-01","6.95","0.0","0.0","79","68","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-02","0.27","0.0","0.0","85","69","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-03","0.79","0.0","0.0","83","69","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-04","0.46","0.0","0.0","77","66","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-05","0.00","0.0","0.0","88","68","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-06","0.00","0.0","0.0","90","70","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-07","0.00","0.0","0.0","90","72","74"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-08","0.09","0.0","0.0","91","71","74"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-09","0.34","0.0","0.0","91","71","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-10","0.00","0.0","0.0","88","69","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-11","0.00","0.0","0.0","87","70","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-12","0.00","0.0","0.0","87","69","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-13","0.24","0.0","0.0","85","63","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-14","0.39","0.0","0.0","84","63","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-15","0.00","0.0","0.0","85","64","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-16","0.00","0.0","0.0","87","69","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-17","0.00","0.0","0.0","89","71","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-18","0.00","0.0","0.0","90","72","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-19","0.00","0.0","0.0","81","68","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-20","0.67","0.0","0.0","82","68","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-21","0.05","0.0","0.0","75","69","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-22","0.12","0.0","0.0","84","69","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-23","0.00","0.0","0.0","83","59","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-24","0.00","0.0","0.0","78","57","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-25","0.00","0.0","0.0","81","58","62"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-26","0.00","0.0","0.0","82","62","65"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-27","0.00","0.0","0.0","87","65","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-28","0.00","0.0","0.0","92","73","75"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-29","0.00","0.0","0.0","94","72","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-30","0.00","0.0","0.0","94","72","75"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-08-31","0.84","0.0","0.0","93","68","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-01","0.00","0.0","0.0","87","68","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-02","0.00","0.0","0.0","87","68","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-03","0.00","0.0","0.0","89","68","74"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-04","0.01","0.0","0.0","91","72","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-05","0.00","0.0","0.0","91","72","73"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-06","0.00","0.0","0.0","92","72","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-07","0.00","0.0","0.0","92","71","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-08","0.00","0.0","0.0","89","68","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-09","2.38","0.0","0.0","77","56","57"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-10","0.71","0.0","0.0","62","57","61"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-11","0.21","0.0","0.0","67","61","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-12","0.01","0.0","0.0","77","66","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-13","0.01","0.0","0.0","78","66","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-14","0.14","0.0","0.0","77","70","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-15","0.15","0.0","0.0","76","69","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-16","0.32","0.0","0.0","74","66","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-17","1.26","0.0","0.0","73","66","72"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-18","1.22","0.0","0.0","79","71","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-19","0.00","0.0","0.0","79","67","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-20","0.07","0.0","0.0","87","66","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-21","0.21","0.0","0.0","82","67","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-22","0.00","0.0","0.0","81","67","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-23","1.17","0.0","0.0","76","56","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-24","0.10","0.0","0.0","61","56","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-25","0.33","0.0","0.0","65","60","63"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-26","0.04","0.0","0.0","77","63","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-27","0.14","0.0","0.0","84","58","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-28","1.12","0.0","0.0","58","55","58"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-29","0.01","0.0","0.0","78","58","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-09-30","0.00","0.0","0.0","79","59","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-01","0.00","0.0","0.0","70","60","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-02","0.00","0.0","0.0","83","64","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-03","0.06","0.0","0.0","85","64","68"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-04","0.00","0.0","0.0","85","68","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-05","0.00","0.0","0.0","88","70","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-06","0.00","0.0","0.0","76","63","63"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-07","0.00","0.0","0.0","76","63","66"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-08","0.00","0.0","0.0","87","66","70"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-09","0.00","0.0","0.0","85","67","67"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-10","0.23","0.0","0.0","80","67","69"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-11","0.40","0.0","0.0","75","69","71"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-12","2.11","0.0","0.0","76","54","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-13","0.02","0.0","0.0","67","48","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-14","0.00","0.0","0.0","63","44","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-15","0.24","0.0","0.0","54","45","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-16","0.01","0.0","0.0","73","54","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-17","0.03","0.0","0.0","58","53","53"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-18","0.00","0.0","0.0","69","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-19","0.00","0.0","0.0","59","40","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-20","0.00","0.0","0.0","66","40","53"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-21","0.04","0.0","0.0","67","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-22","0.00","0.0","0.0","52","32","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-23","0.00","0.0","0.0","58","33","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-24","0.00","0.0","0.0","70","43","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-25","0.00","0.0","0.0","58","37","37"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-26","0.00","0.0","0.0","54","37","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-27","1.56","0.0","0.0","48","40","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-28","0.00","0.0","0.0","63","47","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-29","0.06","0.0","0.0","60","47","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-30","0.00","0.0","0.0","57","41","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-10-31","0.00","0.0","0.0","65","42","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-01","0.00","0.0","0.0","69","43","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-02","0.00","0.0","0.0","69","54","64"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-03","1.02","0.0","0.0","69","45","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-04","0.00","0.0","0.0","59","38","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-05","1.10","0.0","0.0","59","40","50"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-06","0.34","0.0","0.0","56","50","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-07","0.26","0.0","0.0","63","53","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-08","0.00","0.0","0.0","68","49","49"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-09","0.04","0.0","0.0","58","42","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-10","0.32","0.0","0.0","49","38","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-11","0.00","0.0","0.0","46","27","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-12","0.00","0.0","0.0","47","29","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-13","1.36","0.0","0.0","46","32","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-14","0.00","0.0","0.0","50","37","37"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-15","0.28","0.0","0.0","43","31","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-16","1.59","0.0","0.0","37","30","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-17","0.00","0.0","0.0","49","36","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-18","0.00","0.0","0.0","55","34","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-19","0.00","0.0","0.0","48","35","44"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-20","0.00","0.0","0.0","65","44","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-21","0.00","0.0","0.0","58","34","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-22","0.00","0.0","0.0","55","32","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-23","0.00","0.0","0.0","41","27","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-24","0.00","0.0","0.0","34","27","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-25","1.33","0.0","0.0","48","30","47"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-26","0.02","0.0","0.0","62","44","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-27","0.02","0.0","0.0","57","33","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-28","0.00","0.0","0.0","41","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-29","0.00","0.0","0.0","39","24","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-11-30","0.00","0.0","0.0","44","27","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-01","0.00","0.0","0.0","51","33","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-02","0.22","0.0","0.0","43","37","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-03","0.00","0.0","0.0","59","43","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-04","0.00","0.0","0.0","60","40","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-05","0.00","0.0","0.0","42","31","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-06","0.03","0.0","0.0","36","28","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-07","0.00","0.0","0.0","44","31","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-08","0.00","0.0","0.0","46","26","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-09","0.00","0.0","0.0","40","27","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-10","0.95","12.9","11.0","28","25","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-11","0.00","0.0","9.0","38","23","24"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-12","0.00","0.0","6.0","45","24","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-13","0.00","0.0","4.0","50","32","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-14","0.00","0.0","2.0","44","33","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-15","1.87","0.0","0.0","46","35","46"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-16","0.56","0.0","0.0","51","43","44"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-17","0.03","0.0","0.0","47","40","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-18","0.00","0.0","0.0","57","34","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-19","0.00","0.0","0.0","49","30","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-20","0.00","0.0","0.0","49","31","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-21","1.96","0.0","0.0","56","36","56"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-22","0.15","0.0","0.0","65","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-23","0.00","0.0","0.0","49","34","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-24","0.00","0.0","0.0","49","35","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-25","0.00","0.0","0.0","46","32","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-26","0.00","0.0","0.0","41","27","29"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-27","0.00","0.0","0.0","47","29","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-28","1.01","0.0","0.0","48","32","41"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-29","0.33","0.0","0.0","56","41","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-30","0.00","0.0","0.0","63","35","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2018-12-31","0.00","0.0","0.0","49","35","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-01","0.21","0.0","0.0","61","39","59"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-02","0.00","0.0","0.0","60","42","42"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-03","0.00","0.0","0.0","45","41","45"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-04","0.00","0.0","0.0","51","38","40"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-05","0.43","0.0","0.0","44","39","44"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-06","0.01","0.0","0.0","56","42","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-07","0.00","0.0","0.0","60","34","34"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-08","0.00","0.0","0.0","40","34","37"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-09","0.03","0.0","0.0","62","37","38"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-10","0.00","0.0","0.0","46","24","25"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-11","0.00","0.0","0.0","33","23","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-12","0.00","0.0","0.0","40","23","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-13","0.43","3.8","4.0","32","27","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-14","0.12","1.0","4.0","30","26","26"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-15","0.00","0.0","2.0","37","26","29"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-16","0.00","0.0","2.0","44","29","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-17","0.00","0.0","1.0","48","30","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-18","0.14","1.3","3.0","36","31","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-19","0.00","0.0","0.0","44","31","35"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-20","1.12","0.0","0.0","44","34","44"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-21","0.00","0.0","0.0","46","10","11"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-22","0.00","0.0","0.0","25","11","14"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-23","0.00","0.0","0.0","33","14","33"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-24","0.82","0.0","0.0","57","33","57"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-25","0.32","0.0","0.0","58","29","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-26","0.00","0.0","0.0","42","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-27","0.00","0.0","0.0","43","27","27"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-28","0.00","0.0","0.0","48","27","28"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-29","0.00","0.0","0.0","42","28","29"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-30","0.03","0.0","0.0","39","19","20"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-01-31","0.00","0.0","0.0","37","10","11"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-01","0.00","0.0","0.0","28","11","18"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-02","0.00","0.0","0.0","26","18","22"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-03","0.00","0.0","0.0","46","22","43"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-04","0.00","0.0","0.0","63","38","39"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-05","0.00","0.0","0.0","65","39","54"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-06","0.00","0.0","0.0","74","50","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-07","0.15","0.0","0.0","61","50","51"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-08","0.04","0.0","0.0","61","50","60"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-09","0.00","0.0","0.0","60","29","30"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-10","0.00","0.0","0.0","39","23","24"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-11","0.29","0.0","0.0","37","24","31"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-12","0.59","0.0","0.0","34","31","32"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-13","0.25","0.0","0.0","41","32","36"
"USC00441593","CHARLOTTESVILLE 2 W, VA US","2019-02-14","0.00","0.0","0.0","49","36","40"
